内科,肾内科,肾区钝痛,https://www.baikemy.com/disease/detail/35822307616001
内科,肾内科,性欲减退,https://www.baikemy.com/disease/detail/33589628240385
内科,肾内科,小便刺痛,https://www.baikemy.com/disease/detail/35498271880705
内科,肾内科,阴囊瘙痒,https://www.baikemy.com/disease/detail/33589812456193
内科,肾内科,阴囊水肿,https://www.baikemy.com/disease/detail/33589949667585
内科,肾内科,阴囊肿胀,https://www.baikemy.com/disease/detail/33591556966657
内科,血液病科,低钙血症,https://www.baikemy.com/disease/detail/42418441984001
内科,变态反应科,关节肿痛,https://www.baikemy.com/disease/detail/31826085961473
内科,神经内科,步态异常,https://www.baikemy.com/disease/detail/31571691931137
内科,神经内科,步态不稳,https://www.baikemy.com/disease/detail/42458999637249
内科,神经内科,反应迟钝,https://www.baikemy.com/disease/detail/42458987324417
内科,神经内科,共济失调,https://www.baikemy.com/disease/detail/9576
内科,神经内科,感觉障碍,https://www.baikemy.com/disease/detail/33571118689025
内科,神经内科,慌张步态,https://www.baikemy.com/disease/detail/42458990809857
内科,神经内科,颈项强直,https://www.baikemy.com/disease/detail/31572649712641
内科,神经内科,间停呼吸,https://www.baikemy.com/disease/detail/31821826007041
内科,神经内科,肌束震颤,https://www.baikemy.com/disease/detail/42458991026177
内科,神经内科,跨阈步态,https://www.baikemy.com/disease/detail/42458995389953
内科,神经内科,颅内高压,https://www.baikemy.com/disease/detail/31845917404417
内科,神经内科,联想障碍,https://www.baikemy.com/disease/detail/42458999948801
内科,神经内科,面肌痉挛,https://www.baikemy.com/disease/detail/1305
内科,神经内科,慢性头痛,https://www.baikemy.com/disease/detail/34828127098881
内科,神经内科,脑室出血,https://www.baikemy.com/disease/detail/42458988398081
内科,神经内科,蹒跚步态,https://www.baikemy.com/disease/detail/42458991659521
内科,神经内科,强握反射,https://www.baikemy.com/disease/detail/42458997120769
内科,神经内科,情感迟钝,https://www.baikemy.com/disease/detail/42459001528833
内科,神经内科,睡觉抽搐,https://www.baikemy.com/disease/detail/34828788257025
内科,神经内科,神志不清,https://www.baikemy.com/disease/detail/35177294898689
内科,神经内科,上肢麻木,https://www.baikemy.com/disease/detail/42458986218753
内科,神经内科,四肢瘫痪,https://www.baikemy.com/disease/detail/42458994605569
内科,神经内科,四肢震颤,https://www.baikemy.com/disease/detail/42458996941825
内科,神经内科,舌肌麻痹,https://www.baikemy.com/disease/detail/42459005045249
内科,神经内科,吞咽困难,https://www.baikemy.com/disease/detail/6458
内科,神经内科,吞咽障碍,https://www.baikemy.com/disease/detail/31573131176193
内科,神经内科,头部震颤,https://www.baikemy.com/disease/detail/42458990036225
内科,神经内科,性欲亢进,https://www.baikemy.com/disease/detail/2356
内科,神经内科,咽肌麻痹,https://www.baikemy.com/disease/detail/4444
内科,神经内科,意识障碍,https://www.baikemy.com/disease/detail/9806
内科,神经内科,眼睑下垂,https://www.baikemy.com/disease/detail/33572951249665
内科,神经内科,运动迟缓,https://www.baikemy.com/disease/detail/42459001789697
内科,神经内科,醉汉步态,https://www.baikemy.com/disease/detail/42458998041601
内科,神经内科,肢体震颤,https://www.baikemy.com/disease/detail/42459001201409
内科,内科其他,老年昏迷,https://www.baikemy.com/disease/detail/35164198494465
内科,心血管内科,端坐呼吸,https://www.baikemy.com/disease/detail/31821673981185
内科,心血管内科,蹲踞现象,https://www.baikemy.com/disease/detail/34453202072577
内科,心血管内科,房室分离,https://www.baikemy.com/disease/detail/42458991845633
内科,心血管内科,附加心音,https://www.baikemy.com/disease/detail/42940368169473
内科,心血管内科,肩背痛 ,https://www.baikemy.com/disease/detail/34890612289281
内科,心血管内科,心脏骤停,https://www.baikemy.com/disease/detail/1391
内科,心血管内科,心房纤颤,https://www.baikemy.com/disease/detail/6368
内科,心血管内科,心脏压塞,https://www.baikemy.com/disease/detail/9295
内科,心血管内科,心脏扩大,https://www.baikemy.com/disease/detail/31892165119233
内科,心血管内科,心脏杂音,https://www.baikemy.com/disease/detail/31892165989889
内科,心血管内科,心肌缺氧,https://www.baikemy.com/disease/detail/33589836246529
内科,心血管内科,心室肥大,https://www.baikemy.com/disease/detail/33590054438401
内科,心血管内科,心脏肥大,https://www.baikemy.com/disease/detail/33592700724481
内科,心血管内科,胸部刺痛,https://www.baikemy.com/disease/detail/35227659486209
内科,心血管内科,心音异常,https://www.baikemy.com/disease/detail/41041331458049
外科,感染科,慢性脓胸,https://www.baikemy.com/disease/detail/2523
外科,呼吸内科,潮式呼吸,https://www.baikemy.com/disease/detail/31818010162177
外科,呼吸内科,端坐呼吸,https://www.baikemy.com/disease/detail/31821673981185
外科,呼吸内科,肺部啰音,https://www.baikemy.com/disease/detail/31350719789057
外科,呼吸内科,肺血增多,https://www.baikemy.com/disease/detail/42546818266881
外科,呼吸内科,呼吸过缓,https://www.baikemy.com/disease/detail/31351188371713
外科,呼吸内科,呼吸过速,https://www.baikemy.com/disease/detail/31351287648001
外科,呼吸内科,呼吸异常,https://www.baikemy.com/disease/detail/35494965903361
外科,呼吸内科,呼吸浅慢,https://www.baikemy.com/disease/detail/42459003214337
外科,呼吸内科,呼吸困难,https://www.baikemy.com/disease/detail/42940764118785
外科,呼吸内科,间停呼吸,https://www.baikemy.com/disease/detail/31821826007041
外科,呼吸内科,肩背痛 ,https://www.baikemy.com/disease/detail/34890612289281
外科,呼吸内科,慢性咳嗽,https://www.baikemy.com/disease/detail/1876
外科,呼吸内科,慢性脓胸,https://www.baikemy.com/disease/detail/2523
外科,呼吸内科,矛盾呼吸,https://www.baikemy.com/disease/detail/34878918381057
外科,呼吸内科,黏膜干燥,https://www.baikemy.com/disease/detail/42459000852225
外科,呼吸内科,铁锈色痰,https://www.baikemy.com/disease/detail/35495372437761
外科,呼吸内科,小儿咳嗽,https://www.baikemy.com/disease/detail/15499017498881
外科,呼吸内科,胸膜粘连,https://www.baikemy.com/disease/detail/31862088272129
外科,呼吸内科,夜间哮喘,https://www.baikemy.com/disease/detail/1847
外科,呼吸内科,婴儿鼻塞,https://www.baikemy.com/disease/detail/18435129754625
外科,呼吸内科,语音震颤,https://www.baikemy.com/disease/detail/31862379357697
外科,消化内科,大便失禁,https://www.baikemy.com/disease/detail/9603
外科,消化内科,大便干燥,https://www.baikemy.com/disease/detail/13639889268737
外科,消化内科,胆道梗阻,https://www.baikemy.com/disease/detail/34140190682369
外科,消化内科,大便频繁,https://www.baikemy.com/disease/detail/42458986156801
外科,消化内科,大便异常,https://www.baikemy.com/disease/detail/42458991374593
外科,消化内科,腹部包块,https://www.baikemy.com/disease/detail/6255
外科,消化内科,腹部胀气,https://www.baikemy.com/disease/detail/31284471797505
外科,消化内科,肛门失禁,https://www.baikemy.com/disease/detail/13638201972225
外科,消化内科,肝病面容,https://www.baikemy.com/disease/detail/31284753735681
外科,消化内科,肝脾肿大,https://www.baikemy.com/disease/detail/31285553212417
外科,消化内科,肩背痛 ,https://www.baikemy.com/disease/detail/34890612289281
外科,消化内科,急性胃痛,https://www.baikemy.com/disease/detail/42544529167873
外科,消化内科,里急后重,https://www.baikemy.com/disease/detail/31286193440001
外科,消化内科,慢性腹泻,https://www.baikemy.com/disease/detail/1337
外科,消化内科,慢性便秘,https://www.baikemy.com/disease/detail/6124
外科,消化内科,慢性腹痛,https://www.baikemy.com/disease/detail/42724132652801
外科,消化内科,牵涉痛 ,https://www.baikemy.com/disease/detail/34879224985857
外科,消化内科,上吐下泻,https://www.baikemy.com/disease/detail/42458984703233
外科,消化内科,食管出血,https://www.baikemy.com/disease/detail/42458989902337
外科,消化内科,食欲缺乏,https://www.baikemy.com/disease/detail/42968708499457
外科,消化内科,吞咽困难,https://www.baikemy.com/disease/detail/6458
外科,消化内科,胃酸过多,https://www.baikemy.com/disease/detail/17575492530177
外科,消化内科,胃窦狭窄,https://www.baikemy.com/disease/detail/42459002249729
外科,消化内科,小儿便秘,https://www.baikemy.com/disease/detail/7333
外科,消化内科,小儿腹泻,https://www.baikemy.com/disease/detail/7464
外科,消化内科,小儿腹胀,https://www.baikemy.com/disease/detail/7466
外科,消化内科,小儿呕吐,https://www.baikemy.com/disease/detail/8166
外科,消化内科,右下腹痛,https://www.baikemy.com/disease/detail/31288571184385
外科,内分泌科,喉结增大,https://www.baikemy.com/disease/detail/42458991508225
外科,内分泌科,体毛脱落,https://www.baikemy.com/disease/detail/42458988030209
外科,内分泌科,眼球突出,https://www.baikemy.com/disease/detail/2878
外科,内分泌科,眼睑下垂,https://www.baikemy.com/disease/detail/33572951249665
外科,风湿免疫科,关节强直,https://www.baikemy.com/disease/detail/31824570224129
外科,风湿免疫科,关节肿痛,https://www.baikemy.com/disease/detail/31826085961473
外科,风湿免疫科,关节畸形,https://www.baikemy.com/disease/detail/42458999154689
外科,风湿免疫科,雷诺现象,https://www.baikemy.com/disease/detail/42419879579137
外科,肾内科,氮质血症,https://www.baikemy.com/disease/detail/42458986596097
外科,肾内科,面部水肿,https://www.baikemy.com/disease/detail/35822243862273
外科,肾内科,尿量异常,https://www.baikemy.com/disease/detail/31859985743105
外科,肾内科,肾区钝痛,https://www.baikemy.com/disease/detail/35822307616001
外科,肾内科,性欲减退,https://www.baikemy.com/disease/detail/33589628240385
外科,肾内科,小便刺痛,https://www.baikemy.com/disease/detail/35498271880705
外科,肾内科,阴囊瘙痒,https://www.baikemy.com/disease/detail/33589812456193
外科,肾内科,阴囊水肿,https://www.baikemy.com/disease/detail/33589949667585
外科,肾内科,阴囊肿胀,https://www.baikemy.com/disease/detail/33591556966657
外科,血液病科,低钙血症,https://www.baikemy.com/disease/detail/42418441984001
外科,变态反应科,关节肿痛,https://www.baikemy.com/disease/detail/31826085961473
外科,神经内科,步态异常,https://www.baikemy.com/disease/detail/31571691931137
外科,神经内科,步态不稳,https://www.baikemy.com/disease/detail/42458999637249
外科,神经内科,反应迟钝,https://www.baikemy.com/disease/detail/42458987324417
外科,神经内科,共济失调,https://www.baikemy.com/disease/detail/9576
外科,神经内科,感觉障碍,https://www.baikemy.com/disease/detail/33571118689025
外科,神经内科,慌张步态,https://www.baikemy.com/disease/detail/42458990809857
外科,神经内科,颈项强直,https://www.baikemy.com/disease/detail/31572649712641
外科,神经内科,间停呼吸,https://www.baikemy.com/disease/detail/31821826007041
外科,神经内科,肌束震颤,https://www.baikemy.com/disease/detail/42458991026177
外科,神经内科,跨阈步态,https://www.baikemy.com/disease/detail/42458995389953
外科,神经内科,颅内高压,https://www.baikemy.com/disease/detail/31845917404417
外科,神经内科,联想障碍,https://www.baikemy.com/disease/detail/42458999948801
外科,神经内科,面肌痉挛,https://www.baikemy.com/disease/detail/1305
外科,神经内科,慢性头痛,https://www.baikemy.com/disease/detail/34828127098881
外科,神经内科,脑室出血,https://www.baikemy.com/disease/detail/42458988398081
外科,神经内科,蹒跚步态,https://www.baikemy.com/disease/detail/42458991659521
外科,神经内科,强握反射,https://www.baikemy.com/disease/detail/42458997120769
外科,神经内科,情感迟钝,https://www.baikemy.com/disease/detail/42459001528833
外科,神经内科,睡觉抽搐,https://www.baikemy.com/disease/detail/34828788257025
外科,神经内科,神志不清,https://www.baikemy.com/disease/detail/35177294898689
外科,神经内科,上肢麻木,https://www.baikemy.com/disease/detail/42458986218753
外科,神经内科,四肢瘫痪,https://www.baikemy.com/disease/detail/42458994605569
外科,神经内科,四肢震颤,https://www.baikemy.com/disease/detail/42458996941825
外科,神经内科,舌肌麻痹,https://www.baikemy.com/disease/detail/42459005045249
外科,神经内科,吞咽困难,https://www.baikemy.com/disease/detail/6458
外科,神经内科,吞咽障碍,https://www.baikemy.com/disease/detail/31573131176193
外科,神经内科,头部震颤,https://www.baikemy.com/disease/detail/42458990036225
外科,神经内科,性欲亢进,https://www.baikemy.com/disease/detail/2356
外科,神经内科,咽肌麻痹,https://www.baikemy.com/disease/detail/4444
外科,神经内科,意识障碍,https://www.baikemy.com/disease/detail/9806
外科,神经内科,眼睑下垂,https://www.baikemy.com/disease/detail/33572951249665
外科,神经内科,运动迟缓,https://www.baikemy.com/disease/detail/42459001789697
外科,神经内科,醉汉步态,https://www.baikemy.com/disease/detail/42458998041601
外科,神经内科,肢体震颤,https://www.baikemy.com/disease/detail/42459001201409
外科,内科其他,老年昏迷,https://www.baikemy.com/disease/detail/35164198494465
外科,心血管内科,端坐呼吸,https://www.baikemy.com/disease/detail/31821673981185
外科,心血管内科,蹲踞现象,https://www.baikemy.com/disease/detail/34453202072577
外科,心血管内科,房室分离,https://www.baikemy.com/disease/detail/42458991845633
外科,心血管内科,附加心音,https://www.baikemy.com/disease/detail/42940368169473
外科,心血管内科,肩背痛 ,https://www.baikemy.com/disease/detail/34890612289281
外科,心血管内科,心脏骤停,https://www.baikemy.com/disease/detail/1391
外科,心血管内科,心房纤颤,https://www.baikemy.com/disease/detail/6368
外科,心血管内科,心脏压塞,https://www.baikemy.com/disease/detail/9295
外科,心血管内科,心脏扩大,https://www.baikemy.com/disease/detail/31892165119233
外科,心血管内科,心脏杂音,https://www.baikemy.com/disease/detail/31892165989889
外科,心血管内科,心肌缺氧,https://www.baikemy.com/disease/detail/33589836246529
外科,心血管内科,心室肥大,https://www.baikemy.com/disease/detail/33590054438401
外科,心血管内科,心脏肥大,https://www.baikemy.com/disease/detail/33592700724481
外科,心血管内科,胸部刺痛,https://www.baikemy.com/disease/detail/35227659486209
外科,心血管内科,心音异常,https://www.baikemy.com/disease/detail/41041331458049
妇产科,感染科,慢性脓胸,https://www.baikemy.com/disease/detail/2523
妇产科,呼吸内科,潮式呼吸,https://www.baikemy.com/disease/detail/31818010162177
妇产科,呼吸内科,端坐呼吸,https://www.baikemy.com/disease/detail/31821673981185
妇产科,呼吸内科,肺部啰音,https://www.baikemy.com/disease/detail/31350719789057
妇产科,呼吸内科,肺血增多,https://www.baikemy.com/disease/detail/42546818266881
妇产科,呼吸内科,呼吸过缓,https://www.baikemy.com/disease/detail/31351188371713
妇产科,呼吸内科,呼吸过速,https://www.baikemy.com/disease/detail/31351287648001
妇产科,呼吸内科,呼吸异常,https://www.baikemy.com/disease/detail/35494965903361
妇产科,呼吸内科,呼吸浅慢,https://www.baikemy.com/disease/detail/42459003214337
妇产科,呼吸内科,呼吸困难,https://www.baikemy.com/disease/detail/42940764118785
妇产科,呼吸内科,间停呼吸,https://www.baikemy.com/disease/detail/31821826007041
妇产科,呼吸内科,肩背痛 ,https://www.baikemy.com/disease/detail/34890612289281
妇产科,呼吸内科,慢性咳嗽,https://www.baikemy.com/disease/detail/1876
妇产科,呼吸内科,慢性脓胸,https://www.baikemy.com/disease/detail/2523
妇产科,呼吸内科,矛盾呼吸,https://www.baikemy.com/disease/detail/34878918381057
妇产科,呼吸内科,黏膜干燥,https://www.baikemy.com/disease/detail/42459000852225
妇产科,呼吸内科,铁锈色痰,https://www.baikemy.com/disease/detail/35495372437761
妇产科,呼吸内科,小儿咳嗽,https://www.baikemy.com/disease/detail/15499017498881
妇产科,呼吸内科,胸膜粘连,https://www.baikemy.com/disease/detail/31862088272129
妇产科,呼吸内科,夜间哮喘,https://www.baikemy.com/disease/detail/1847
妇产科,呼吸内科,婴儿鼻塞,https://www.baikemy.com/disease/detail/18435129754625
妇产科,呼吸内科,语音震颤,https://www.baikemy.com/disease/detail/31862379357697
妇产科,消化内科,大便失禁,https://www.baikemy.com/disease/detail/9603
妇产科,消化内科,大便干燥,https://www.baikemy.com/disease/detail/13639889268737
妇产科,消化内科,胆道梗阻,https://www.baikemy.com/disease/detail/34140190682369
妇产科,消化内科,大便频繁,https://www.baikemy.com/disease/detail/42458986156801
妇产科,消化内科,大便异常,https://www.baikemy.com/disease/detail/42458991374593
妇产科,消化内科,腹部包块,https://www.baikemy.com/disease/detail/6255
妇产科,消化内科,腹部胀气,https://www.baikemy.com/disease/detail/31284471797505
妇产科,消化内科,肛门失禁,https://www.baikemy.com/disease/detail/13638201972225
妇产科,消化内科,肝病面容,https://www.baikemy.com/disease/detail/31284753735681
妇产科,消化内科,肝脾肿大,https://www.baikemy.com/disease/detail/31285553212417
妇产科,消化内科,肩背痛 ,https://www.baikemy.com/disease/detail/34890612289281
妇产科,消化内科,急性胃痛,https://www.baikemy.com/disease/detail/42544529167873
妇产科,消化内科,里急后重,https://www.baikemy.com/disease/detail/31286193440001
妇产科,消化内科,慢性腹泻,https://www.baikemy.com/disease/detail/1337
妇产科,消化内科,慢性便秘,https://www.baikemy.com/disease/detail/6124
妇产科,消化内科,慢性腹痛,https://www.baikemy.com/disease/detail/42724132652801
妇产科,消化内科,牵涉痛 ,https://www.baikemy.com/disease/detail/34879224985857
妇产科,消化内科,上吐下泻,https://www.baikemy.com/disease/detail/42458984703233
妇产科,消化内科,食管出血,https://www.baikemy.com/disease/detail/42458989902337
妇产科,消化内科,食欲缺乏,https://www.baikemy.com/disease/detail/42968708499457
妇产科,消化内科,吞咽困难,https://www.baikemy.com/disease/detail/6458
妇产科,消化内科,胃酸过多,https://www.baikemy.com/disease/detail/17575492530177
妇产科,消化内科,胃窦狭窄,https://www.baikemy.com/disease/detail/42459002249729
妇产科,消化内科,小儿便秘,https://www.baikemy.com/disease/detail/7333
妇产科,消化内科,小儿腹泻,https://www.baikemy.com/disease/detail/7464
妇产科,消化内科,小儿腹胀,https://www.baikemy.com/disease/detail/7466
妇产科,消化内科,小儿呕吐,https://www.baikemy.com/disease/detail/8166
妇产科,消化内科,右下腹痛,https://www.baikemy.com/disease/detail/31288571184385
妇产科,内分泌科,喉结增大,https://www.baikemy.com/disease/detail/42458991508225
妇产科,内分泌科,体毛脱落,https://www.baikemy.com/disease/detail/42458988030209
妇产科,内分泌科,眼球突出,https://www.baikemy.com/disease/detail/2878
妇产科,内分泌科,眼睑下垂,https://www.baikemy.com/disease/detail/33572951249665
妇产科,风湿免疫科,关节强直,https://www.baikemy.com/disease/detail/31824570224129
妇产科,风湿免疫科,关节肿痛,https://www.baikemy.com/disease/detail/31826085961473
妇产科,风湿免疫科,关节畸形,https://www.baikemy.com/disease/detail/42458999154689
妇产科,风湿免疫科,雷诺现象,https://www.baikemy.com/disease/detail/42419879579137
妇产科,肾内科,氮质血症,https://www.baikemy.com/disease/detail/42458986596097
妇产科,肾内科,面部水肿,https://www.baikemy.com/disease/detail/35822243862273
妇产科,肾内科,尿量异常,https://www.baikemy.com/disease/detail/31859985743105
妇产科,肾内科,肾区钝痛,https://www.baikemy.com/disease/detail/35822307616001
妇产科,肾内科,性欲减退,https://www.baikemy.com/disease/detail/33589628240385
妇产科,肾内科,小便刺痛,https://www.baikemy.com/disease/detail/35498271880705
妇产科,肾内科,阴囊瘙痒,https://www.baikemy.com/disease/detail/33589812456193
妇产科,肾内科,阴囊水肿,https://www.baikemy.com/disease/detail/33589949667585
妇产科,肾内科,阴囊肿胀,https://www.baikemy.com/disease/detail/33591556966657
妇产科,血液病科,低钙血症,https://www.baikemy.com/disease/detail/42418441984001
妇产科,变态反应科,关节肿痛,https://www.baikemy.com/disease/detail/31826085961473
妇产科,神经内科,步态异常,https://www.baikemy.com/disease/detail/31571691931137
妇产科,神经内科,步态不稳,https://www.baikemy.com/disease/detail/42458999637249
妇产科,神经内科,反应迟钝,https://www.baikemy.com/disease/detail/42458987324417
妇产科,神经内科,共济失调,https://www.baikemy.com/disease/detail/9576
妇产科,神经内科,感觉障碍,https://www.baikemy.com/disease/detail/33571118689025
妇产科,神经内科,慌张步态,https://www.baikemy.com/disease/detail/42458990809857
妇产科,神经内科,颈项强直,https://www.baikemy.com/disease/detail/31572649712641
妇产科,神经内科,间停呼吸,https://www.baikemy.com/disease/detail/31821826007041
妇产科,神经内科,肌束震颤,https://www.baikemy.com/disease/detail/42458991026177
妇产科,神经内科,跨阈步态,https://www.baikemy.com/disease/detail/42458995389953
妇产科,神经内科,颅内高压,https://www.baikemy.com/disease/detail/31845917404417
妇产科,神经内科,联想障碍,https://www.baikemy.com/disease/detail/42458999948801
妇产科,神经内科,面肌痉挛,https://www.baikemy.com/disease/detail/1305
妇产科,神经内科,慢性头痛,https://www.baikemy.com/disease/detail/34828127098881
妇产科,神经内科,脑室出血,https://www.baikemy.com/disease/detail/42458988398081
妇产科,神经内科,蹒跚步态,https://www.baikemy.com/disease/detail/42458991659521
妇产科,神经内科,强握反射,https://www.baikemy.com/disease/detail/42458997120769
妇产科,神经内科,情感迟钝,https://www.baikemy.com/disease/detail/42459001528833
妇产科,神经内科,睡觉抽搐,https://www.baikemy.com/disease/detail/34828788257025
妇产科,神经内科,神志不清,https://www.baikemy.com/disease/detail/35177294898689
妇产科,神经内科,上肢麻木,https://www.baikemy.com/disease/detail/42458986218753
妇产科,神经内科,四肢瘫痪,https://www.baikemy.com/disease/detail/42458994605569
妇产科,神经内科,四肢震颤,https://www.baikemy.com/disease/detail/42458996941825
妇产科,神经内科,舌肌麻痹,https://www.baikemy.com/disease/detail/42459005045249
妇产科,神经内科,吞咽困难,https://www.baikemy.com/disease/detail/6458
妇产科,神经内科,吞咽障碍,https://www.baikemy.com/disease/detail/31573131176193
妇产科,神经内科,头部震颤,https://www.baikemy.com/disease/detail/42458990036225
妇产科,神经内科,性欲亢进,https://www.baikemy.com/disease/detail/2356
妇产科,神经内科,咽肌麻痹,https://www.baikemy.com/disease/detail/4444
妇产科,神经内科,意识障碍,https://www.baikemy.com/disease/detail/9806
妇产科,神经内科,眼睑下垂,https://www.baikemy.com/disease/detail/33572951249665
妇产科,神经内科,运动迟缓,https://www.baikemy.com/disease/detail/42459001789697
妇产科,神经内科,醉汉步态,https://www.baikemy.com/disease/detail/42458998041601
妇产科,神经内科,肢体震颤,https://www.baikemy.com/disease/detail/42459001201409
妇产科,内科其他,老年昏迷,https://www.baikemy.com/disease/detail/35164198494465
妇产科,心血管内科,端坐呼吸,https://www.baikemy.com/disease/detail/31821673981185
妇产科,心血管内科,蹲踞现象,https://www.baikemy.com/disease/detail/34453202072577
妇产科,心血管内科,房室分离,https://www.baikemy.com/disease/detail/42458991845633
妇产科,心血管内科,附加心音,https://www.baikemy.com/disease/detail/42940368169473
妇产科,心血管内科,肩背痛 ,https://www.baikemy.com/disease/detail/34890612289281
妇产科,心血管内科,心脏骤停,https://www.baikemy.com/disease/detail/1391
妇产科,心血管内科,心房纤颤,https://www.baikemy.com/disease/detail/6368
妇产科,心血管内科,心脏压塞,https://www.baikemy.com/disease/detail/9295
妇产科,心血管内科,心脏扩大,https://www.baikemy.com/disease/detail/31892165119233
妇产科,心血管内科,心脏杂音,https://www.baikemy.com/disease/detail/31892165989889
妇产科,心血管内科,心肌缺氧,https://www.baikemy.com/disease/detail/33589836246529
妇产科,心血管内科,心室肥大,https://www.baikemy.com/disease/detail/33590054438401
妇产科,心血管内科,心脏肥大,https://www.baikemy.com/disease/detail/33592700724481
妇产科,心血管内科,胸部刺痛,https://www.baikemy.com/disease/detail/35227659486209
妇产科,心血管内科,心音异常,https://www.baikemy.com/disease/detail/41041331458049
儿科,感染科,慢性脓胸,https://www.baikemy.com/disease/detail/2523
儿科,呼吸内科,潮式呼吸,https://www.baikemy.com/disease/detail/31818010162177
儿科,呼吸内科,端坐呼吸,https://www.baikemy.com/disease/detail/31821673981185
儿科,呼吸内科,肺部啰音,https://www.baikemy.com/disease/detail/31350719789057
儿科,呼吸内科,肺血增多,https://www.baikemy.com/disease/detail/42546818266881
儿科,呼吸内科,呼吸过缓,https://www.baikemy.com/disease/detail/31351188371713
儿科,呼吸内科,呼吸过速,https://www.baikemy.com/disease/detail/31351287648001
儿科,呼吸内科,呼吸异常,https://www.baikemy.com/disease/detail/35494965903361
儿科,呼吸内科,呼吸浅慢,https://www.baikemy.com/disease/detail/42459003214337
儿科,呼吸内科,呼吸困难,https://www.baikemy.com/disease/detail/42940764118785
儿科,呼吸内科,间停呼吸,https://www.baikemy.com/disease/detail/31821826007041
儿科,呼吸内科,肩背痛 ,https://www.baikemy.com/disease/detail/34890612289281
儿科,呼吸内科,慢性咳嗽,https://www.baikemy.com/disease/detail/1876
儿科,呼吸内科,慢性脓胸,https://www.baikemy.com/disease/detail/2523
儿科,呼吸内科,矛盾呼吸,https://www.baikemy.com/disease/detail/34878918381057
儿科,呼吸内科,黏膜干燥,https://www.baikemy.com/disease/detail/42459000852225
儿科,呼吸内科,铁锈色痰,https://www.baikemy.com/disease/detail/35495372437761
儿科,呼吸内科,小儿咳嗽,https://www.baikemy.com/disease/detail/15499017498881
儿科,呼吸内科,胸膜粘连,https://www.baikemy.com/disease/detail/31862088272129
儿科,呼吸内科,夜间哮喘,https://www.baikemy.com/disease/detail/1847
儿科,呼吸内科,婴儿鼻塞,https://www.baikemy.com/disease/detail/18435129754625
儿科,呼吸内科,语音震颤,https://www.baikemy.com/disease/detail/31862379357697
儿科,消化内科,大便失禁,https://www.baikemy.com/disease/detail/9603
儿科,消化内科,大便干燥,https://www.baikemy.com/disease/detail/13639889268737
儿科,消化内科,胆道梗阻,https://www.baikemy.com/disease/detail/34140190682369
儿科,消化内科,大便频繁,https://www.baikemy.com/disease/detail/42458986156801
儿科,消化内科,大便异常,https://www.baikemy.com/disease/detail/42458991374593
儿科,消化内科,腹部包块,https://www.baikemy.com/disease/detail/6255
儿科,消化内科,腹部胀气,https://www.baikemy.com/disease/detail/31284471797505
儿科,消化内科,肛门失禁,https://www.baikemy.com/disease/detail/13638201972225
儿科,消化内科,肝病面容,https://www.baikemy.com/disease/detail/31284753735681
儿科,消化内科,肝脾肿大,https://www.baikemy.com/disease/detail/31285553212417
儿科,消化内科,肩背痛 ,https://www.baikemy.com/disease/detail/34890612289281
儿科,消化内科,急性胃痛,https://www.baikemy.com/disease/detail/42544529167873
儿科,消化内科,里急后重,https://www.baikemy.com/disease/detail/31286193440001
儿科,消化内科,慢性腹泻,https://www.baikemy.com/disease/detail/1337
儿科,消化内科,慢性便秘,https://www.baikemy.com/disease/detail/6124
儿科,消化内科,慢性腹痛,https://www.baikemy.com/disease/detail/42724132652801
儿科,消化内科,牵涉痛 ,https://www.baikemy.com/disease/detail/34879224985857
儿科,消化内科,上吐下泻,https://www.baikemy.com/disease/detail/42458984703233
儿科,消化内科,食管出血,https://www.baikemy.com/disease/detail/42458989902337
儿科,消化内科,食欲缺乏,https://www.baikemy.com/disease/detail/42968708499457
儿科,消化内科,吞咽困难,https://www.baikemy.com/disease/detail/6458
儿科,消化内科,胃酸过多,https://www.baikemy.com/disease/detail/17575492530177
儿科,消化内科,胃窦狭窄,https://www.baikemy.com/disease/detail/42459002249729
儿科,消化内科,小儿便秘,https://www.baikemy.com/disease/detail/7333
儿科,消化内科,小儿腹泻,https://www.baikemy.com/disease/detail/7464
儿科,消化内科,小儿腹胀,https://www.baikemy.com/disease/detail/7466
儿科,消化内科,小儿呕吐,https://www.baikemy.com/disease/detail/8166
儿科,消化内科,右下腹痛,https://www.baikemy.com/disease/detail/31288571184385
儿科,内分泌科,喉结增大,https://www.baikemy.com/disease/detail/42458991508225
儿科,内分泌科,体毛脱落,https://www.baikemy.com/disease/detail/42458988030209
儿科,内分泌科,眼球突出,https://www.baikemy.com/disease/detail/2878
儿科,内分泌科,眼睑下垂,https://www.baikemy.com/disease/detail/33572951249665
儿科,风湿免疫科,关节强直,https://www.baikemy.com/disease/detail/31824570224129
儿科,风湿免疫科,关节肿痛,https://www.baikemy.com/disease/detail/31826085961473
儿科,风湿免疫科,关节畸形,https://www.baikemy.com/disease/detail/42458999154689
儿科,风湿免疫科,雷诺现象,https://www.baikemy.com/disease/detail/42419879579137
儿科,肾内科,氮质血症,https://www.baikemy.com/disease/detail/42458986596097
儿科,肾内科,面部水肿,https://www.baikemy.com/disease/detail/35822243862273
儿科,肾内科,尿量异常,https://www.baikemy.com/disease/detail/31859985743105
儿科,肾内科,肾区钝痛,https://www.baikemy.com/disease/detail/35822307616001
儿科,肾内科,性欲减退,https://www.baikemy.com/disease/detail/33589628240385
